yyyymm,index,D12,E12,BM,TBL,AAA,BAA,LTY,NTIS,Rfree,INFL,LTR,corpr,SVAR,csp,Stockreturn,RET,DP,DY,EP,DFY,DFR
1956-04-01,48.38,1.7533,3.66,0.5266217159,0.026,0.0324,0.0368,0.0311,0.0262137487,0.0019,0.0037313433,-0.0113,-0.0115,0.0008148994,0.0004518148,-0.000637,-0.001425,0.5621367264939456,0.013378317984258037,1.298100147413275,0.004400000000000001,0.0424
1956-05-01,45.20,1.7767,3.63,0.5685597741,0.0261,0.0328,0.0373,0.0299,0.0293029826,0.0023,0.0037174721,0.0225,0.0052,0.0018364287,0.0005048084,-0.058414,-0.065976,0.6331717110597233,0.013257984565777647,1.3476466482767593,0.004499999999999997,0.0074
1956-06-01,46.97,1.8,3.6,0.5515645927,0.0249,0.0326,0.0376,0.0299,0.0256715221,0.002,0.0074074074,0.0027,-0.0018,0.0010370449,0.0009399364,0.03891,0.037762,0.5488766649021191,0.013028953842395774,1.2420238454620642,0.0050000000000000044,0.0272
1956-07-01,49.39,1.8133,3.5533,0.5249029567,0.0231,0.0328,0.038,0.0313,0.0247536062,0.0022,0.0073529412,-0.0209,-0.0093,0.0004955763,0.0010155226,0.051427,0.050619,0.5437213896778428,0.007361724775723721,1.2164497491625488,0.005199999999999996,0.052199999999999996
1956-08-01,47.51,1.8267,3.5067,0.5413911242,0.026,0.0343,0.0393,0.0325,0.0238114833,0.0017,-0.003649635,-0.0187,-0.0208,0.0012354053,0.0010104698,-0.032788,-0.039976,0.6352990603005011,0.007362670622658274,1.2874634242996972,0.0050000000000000044,0.0512
1956-09-01,45.35,1.84,3.46,0.5719095213,0.0284,0.0356,0.0407,0.0324,0.0293619492,0.0018,0.0036630037,0.005,0.0012,0.0007877794,0.0013593543,-0.044022,-0.045127,0.6537875716208943,0.007254511320393231,1.285290589069633,0.0051,0.027399999999999997
1956-10-01,45.58,1.8067,3.4433,0.5664270084,0.029,0.0359,0.0417,0.0329,0.0294573217,0.0025,0.003649635,-0.0054,-0.0105,0.0016420105,0.0012720931,0.006619,0.005298,0.5848829767977444,-0.018263594823149876,1.2298113138744704,0.0058,0.0383
1956-11-01,45.08,1.7733,3.4267,0.5748974153,0.0299,0.0369,0.0424,0.0333,0.0270884577,0.002,0.0,-0.0057,-0.0126,0.001731517,0.0015415947,-0.001921,-0.011161,0.5747632175162964,-0.01865975928144792,1.2335186989380555,0.005499999999999998,0.03900000000000001
1956-12-01,46.67,1.74,3.41,0.5441768274,0.0321,0.0375,0.0437,0.0345,0.0261493673,0.0024,0.0036363636,-0.0179,-0.0082,0.0010202756,0.0009698413,0.036284,0.034442,0.5176011132264376,-0.01895710428985886,1.1904282912954254,0.006200000000000004,0.0524
1957-01-01,44.72,1.7367,3.4067,0.5672426747,0.0311,0.0377,0.0449,0.0328,0.0279919939,0.0027,0.0,0.0346,0.0197,0.0009019425,0.0007385817,-0.040238,-0.041569,0.5922247607709316,-0.0018983524555060693,1.2659820807953905,0.007200000000000005,-0.001799999999999996
1957-02-01,43.26,1.7333,3.4033,0.5849941888,0.031,0.0367,0.0447,0.0328,0.0301728465,0.0024,0.0036231884,0.0025,0.0093,0.0010560402,0.0008273143,-0.024919,-0.032823,0.5749461059651276,-0.0019596548058039565,1.249664549141205,0.007999999999999993,0.030300000000000004
1957-03-01,44.11,1.73,3.4,0.5998188749,0.0308,0.0366,0.0443,0.0331,0.0265995947,0.0023,0.0036101083,-0.0024,0.005,0.0003302976,0.0010540988,0.023827,0.020752,0.5242944085096876,-0.001905697455440003,1.1999484316221156,0.0076999999999999985,0.0355
1957-04-01,45.74,1.73,3.4067,0.5760983898,0.0307,0.0367,0.0444,0.0345,0.0274205931,0.0025,0.0035971223,-0.0222,-0.0066,0.0003024601,0.0021421117,0.046538,0.045215,0.5015834085096876,0.0,1.1792060807953906,0.0076999999999999985,0.0567
1957-05-01,47.43,1.73,3.4133,0.5640385796,0.0306,0.0374,0.0452,0.0348,0.0288486546,0.0026,0.0035842294,-0.0023,-0.0075,0.0004817712,0.0024221896,0.038734,0.033208,0.5093874085096876,0.0,1.188945565270568,0.0077999999999999944,0.037099999999999994
1957-06-01,47.37,1.73,3.42,0.5658765324,0.0329,0.0391,0.0463,0.0361,0.0305276914,0.0024,0.0035714286,-0.018,-0.0322,0.0005786214,0.0021760295,-0.000705,-0.003632,0.5488264085096876,0.0,1.2303455510745138,0.007199999999999998,0.054099999999999995
1957-07-01,47.91,1.74,3.4367,0.5600566349,0.0316,0.0399,0.0473,0.0365,0.0323460398,0.003,0.0071174377,-0.0041,-0.011,0.0005538677,0.0016312095,0.009747,0.008217,0.5441381132264377,0.005763704716750029,1.2247647086347684,0.007400000000000004,0.0406
1957-08-01,45.22,1.75,3.4533,0.5880045422,0.0337,0.041,0.0482,0.0367,0.0358539895,0.0025,0.0,0.0002,-0.0009,0.0021472482,0.0013495821,-0.048998,-0.054178,0.6086137879354226,0.0057306747089850285,1.288328295606989,0.007199999999999998,0.036500000000000005
1957-09-01,42.42,1.76,3.47,0.624150778,0.0353,0.0412,0.0493,0.0364,0.0343625225,0.0026,0.0,0.0076,0.0095,0.0015171099,0.0011169848,-0.057879,-0.060609,0.6231928090500605,0.005698021114637797,1.302033593958768,0.008099999999999996,0.028800000000000003
1957-10-01,41.06,1.77,3.4367,0.6457464176,0.0358,0.041,0.0499,0.0369,0.0384097165,0.0029,0.0,-0.005,0.0023,0.0049360114,0.001123013,-0.038834,-0.040549,0.6098135465857378,0.00566573753567734,1.2733457086347684,0.008899999999999998,0.0419
1957-11-01,41.72,1.78,3.4033,0.6330717763,0.0331,0.0408,0.0509,0.034,0.0409898136,0.0028,0.0035335689,0.0533,0.0311,0.0034900785,0.0008040855,0.023703,0.016483,0.5529103643039938,0.005633817718255996,1.2010425491412051,0.010099999999999998,-0.019299999999999998
1957-12-01,39.99,1.79,3.37,0.6536757786,0.0304,0.0381,0.0503,0.0323,0.034873147,0.0024,0.0,0.0307,0.0685,0.0012514024,0.0006679271,-0.037422,-0.041021,0.6196376198526636,0.005602255548669888,1.2523347443642705,0.012199999999999996,0.0016000000000000007
1958-01-01,41.70,1.7833,3.2933,0.6328607617,0.0244,0.036,0.0483,0.033,0.0298961799,0.0028,0.0070422535,-0.0084,0.0099,0.0007844653,0.0002902673,0.045518,0.04433,0.5329475804763306,-0.003750039376333114,1.1463721015829547,0.012300000000000005,0.0414
1958-02-01,40.84,1.7767,3.2167,0.6473904346,0.0153,0.0359,0.0466,0.0325,0.0277510802,0.0012,0.0,0.01,-0.0008,0.0007362477,0.0006303059,-0.014109,-0.020288,0.5888667110597233,-0.003707869416607279,1.182464989323393,0.010700000000000001,0.0225
1958-03-01,42.10,1.77,3.14,0.6685916376,0.013,0.0363,0.0468,0.0321,0.0289353475,0.0009,0.006993007,0.0102,-0.0046,0.0005192057,0.0001873211,0.033052,0.029736,0.5379275465857378,-0.0037781644739854903,1.1111707999201619,0.010500000000000002,0.021899999999999996
1958-04-01,43.44,1.7567,3.07,0.6552450314,0.0113,0.036,0.0467,0.0311,0.0270182768,0.0008,0.0034722222,0.0186,0.0163,0.0007467616,0.0005917814,0.033511,0.032038,0.5299260490372002,-0.007542497548537641,1.0881665615991056,0.010700000000000001,0.0125
1958-05-01,44.09,1.7433,3.0,0.6455586773,0.0091,0.0357,0.0462,0.0313,0.0228695103,0.0011,0.0,0.0001,0.0031,0.0004331172,0.000339673,0.021313,0.015503,0.5344668687670325,-0.007657180270167596,1.0772992886681099,0.010499999999999995,0.031200000000000002
1958-06-01,45.24,1.73,2.93,0.6246601698,0.0083,0.0357,0.0455,0.0324,0.0214366176,0.0003,0.0,-0.016,-0.0038,0.0004382024,0.0007577182,0.027998,0.024897,0.5201234085096876,-0.007658460257344957,1.0470044230289761,0.009799999999999996,0.0484
1958-07-01,47.19,1.73,2.9133,0.5938487843,0.0091,0.0367,0.0453,0.0343,0.0169337992,0.0007,0.0034602076,-0.0278,-0.0153,0.0006956246,0.0009481393,0.04396,0.042418,0.5041614085096876,0.0,1.025326459286281,0.008599999999999997,0.062099999999999995
1958-08-01,47.75,1.73,2.8967,0.5872638264,0.0169,0.0385,0.0467,0.0371,0.015090629,0.0004,-0.0034482759,-0.0435,-0.032,0.0005889619,0.0012465824,0.017999,0.01327,0.5301224085096876,0.0,1.0455731580228422,0.008199999999999999,0.0806
1958-09-01,50.06,1.73,2.88,0.5613711966,0.0244,0.0409,0.0487,0.038,0.0139834782,0.0019,0.0,-0.0117,-0.0096,0.0005101803,0.0013977792,0.050837,0.047954,0.4972844085096876,0.0,1.0069532941478545,0.007800000000000001,0.0497
1958-10-01,51.33,1.7367,2.8833,0.5498692979,0.0263,0.0411,0.0492,0.0374,0.0122789133,0.0018,0.0,0.0138,0.0107,0.000793475,0.0011634523,0.02737,0.025878,0.5246167607709316,0.0038653522612439595,1.0315654715152114,0.008100000000000003,0.023600000000000003
1958-11-01,52.48,1.7433,2.8867,0.5358231981,0.0267,0.0409,0.0487,0.0368,0.0115349437,0.0011,0.0034602076,0.012,0.0105,0.0015302103,0.0015285202,0.028617,0.023385,0.5271628687670326,0.0037931079961009972,1.031496981183675,0.007800000000000001,0.0248
1958-12-01,55.21,1.75,2.89,0.5117793198,0.0277,0.0408,0.0485,0.0382,0.0236868316,0.0022,-0.0034482759,-0.0181,-0.0058,0.0007127719,0.0015858124,0.054112,0.051432,0.5055037879354226,0.0038359191683901006,1.0071445021243408,0.0076999999999999985,0.0563
1959-01-01,55.42,1.7567,2.9633,0.5028958179,0.0282,0.0412,0.0487,0.0408,0.0277362661,0.0021,0.0034602076,-0.008,-0.0028,0.000584868,0.0017223872,0.006331,0.005395,0.5571060490372002,0.0038212611017774956,1.0799725122005117,0.0075,0.0488
1959-02-01,55.41,1.7633,3.0367,0.4949461475,0.027,0.0414,0.0489,0.0402,0.0278988473,0.0019,-0.0034482759,0.0117,0.0126,0.0008447335,0.001945027,0.006711,0.00221,0.5604760534317408,0.0037500043945406514,1.1040603994919196,0.0075,0.028499999999999998
1959-03-01,55.44,1.77,3.11,0.5168602815,0.028,0.0413,0.0485,0.0403,0.0249843896,0.0022,0.0,0.0017,-0.0083,0.0004915081,0.0017683065,0.003352,0.000826,0.5676275465857378,0.0037924931539969897,1.1312707261911428,0.007199999999999998,0.0386
1959-04-01,57.59,1.7767,3.2067,0.4985971944,0.0295,0.0423,0.0486,0.0414,0.0243605696,0.002,0.0034602076,-0.0117,-0.0172,0.0004925502,0.0013570631,0.040054,0.039093,0.5347037110597233,0.0037781644739854903,1.1251883709658728,0.0063,0.0531
1959-05-01,58.68,1.7833,3.3033,0.4830767797,0.0284,0.0437,0.0496,0.0417,0.0258872339,0.0022,0.0,-0.0005,-0.0114,0.0004278009,0.0019126436,0.023631,0.019043,0.5548345804763306,0.003707869416607279,1.1712909688055182,0.0058999999999999955,0.0422
1959-06-01,58.47,1.79,3.4,0.4832193909,0.0321,0.0446,0.0504,0.0419,0.0268820744,0.0025,0.0034482759,0.001,0.0044,0.0009150702,0.0019170919,-0.000725,-0.003196,0.5829406198526637,0.003750039376333114,1.2245004316221157,0.0058,0.0409
1959-07-01,60.51,1.7967,3.41,0.4608226648,0.032,0.0447,0.0508,0.0417,0.0271413721,0.0025,0.0034364261,0.006,0.0089,0.000487796,0.0015859289,0.034504,0.033514,0.5514476489563893,0.0037360291037256133,1.1922082912954253,0.006100000000000001,0.0357
1959-08-01,59.60,1.8033,3.42,0.4680844659,0.0338,0.0443,0.0509,0.0423,0.0281461307,0.0019,0.0,-0.0041,-0.0068,0.0010696993,0.0014395527,-0.011076,-0.015179,0.6006943197310889,0.0036666707746996208,1.240716551074514,0.006600000000000002,0.0464
1959-09-01,56.88,1.81,3.43,0.4923378926,0.0404,0.0452,0.0518,0.0429,0.0305283913,0.0031,0.0034246575,-0.0057,-0.0088,0.0017098448,0.0013970167,-0.043182,-0.045586,0.6365088452777343,0.003708525546645469,1.2757422611778486,0.006600000000000002,0.048600000000000004
1959-10-01,57.52,1.8167,3.4167,0.4809774204,0.0405,0.0457,0.0528,0.0421,0.0310201805,0.003,0.0034129693,0.015,0.0165,0.0006181833,0.0013316314,0.012574,0.011436,0.5844476684625624,0.0036948231848279445,1.216101172966278,0.007100000000000002,0.0271
1959-11-01,58.28,1.8233,3.4033,0.4717982949,0.0415,0.0456,0.0526,0.0432,0.0297223804,0.0026,0.0,-0.0119,0.0135,0.0004996927,0.0015158997,0.018486,0.013114,0.5821620460630218,0.003626377600459474,1.2062595491412051,0.006999999999999999,0.0551
1959-12-01,59.89,1.83,3.39,0.4577837965,0.0449,0.0458,0.0528,0.0447,0.0228563041,0.0034,0.0,-0.0159,-0.0096,0.0003075435,0.0009753718,0.029627,0.026911,0.5746889668533296,0.003667920790307755,1.191202921392359,0.006999999999999999,0.0606
1960-01-01,55.61,1.8667,3.39,0.499502104,0.0435,0.0461,0.0534,0.0441,0.0221161675,0.0033,-0.0034013605,0.0112,0.0107,0.0009194175,0.0008885522,-0.069933,-0.070835,0.6941051660564141,0.019856199203084568,1.290762921392359,0.007300000000000001,0.0329
1960-02-01,56.12,1.9033,3.39,0.4935567828,0.0396,0.0456,0.0534,0.0429,0.024037494,0.0029,0.0034129693,0.0204,0.0128,0.0011502458,0.0006608482,0.013922,0.009129,0.6296672217116013,0.019417055655187143,1.206907921392359,0.007800000000000001,0.0225
1960-03-01,55.34,1.94,3.39,0.549798083,0.0331,0.0449,0.0525,0.0411,0.02559341,0.0035,0.0,0.0282,0.0191,0.0009691465,0.0003609823,-0.012566,-0.015238,0.6752539730752367,0.01909875136363548,1.233395921392359,0.007599999999999996,0.012899999999999998
1960-04-01,54.37,1.9433,3.3467,0.5634036895,0.0323,0.0445,0.052,0.0426,0.0255771333,0.0019,0.0034013605,-0.017,-0.0022,0.0006451661,0.0001214867,-0.016113,-0.017097,0.6805005588885208,0.0016995858132839992,1.224087785705234,0.0075,0.0596
1960-05-01,55.83,1.9467,3.3033,0.5419664269,0.0329,0.0446,0.0528,0.0417,0.0244143755,0.0027,0.0,0.0152,-0.0021,0.0004235585,-3.57588e-05,0.033513,0.028312,0.6326226313130955,0.0017480724245747536,1.1614089688055182,0.008199999999999999,0.026500000000000003
1960-06-01,56.92,1.95,3.26,0.5291748619,0.0246,0.0445,0.0526,0.0407,0.0242699263,0.0024,0.0033898305,0.0173,0.0141,0.0004989479,-4.2243e-06,0.021802,0.019133,0.6460273725756555,0.0016937412625599446,1.159925195378616,0.008100000000000003,0.0234
1960-07-01,55.51,1.95,3.2633,0.5496732768,0.023,0.0441,0.0522,0.0382,0.0257784868,0.0013,0.0,0.0368,0.0257,0.00097782,-0.0004485976,-0.022948,-0.023813,0.6907773725756554,0.0,1.2056869533175443,0.008100000000000003,0.0013999999999999985
1960-08-01,56.96,1.95,3.2667,0.5415421972,0.023,0.0428,0.0508,0.039,0.0251955351,0.0017,0.0,-0.0067,0.0117,0.0006369674,-0.0007714297,0.031467,0.026197,0.6363623725756554,0.0,1.152313301037988,0.008,0.0457
1960-09-01,53.52,1.95,3.27,0.5843417106,0.0248,0.0425,0.0501,0.0387,0.028312467,0.0016,0.0,0.0075,-0.0063,0.0017716222,-0.0011943574,-0.058713,-0.06092,0.7265423725756555,0.0,1.2435029849091621,0.007599999999999996,0.0312
1960-10-01,53.39,1.95,3.27,0.5841202013,0.023,0.043,0.0511,0.0391,0.0278237978,0.0022,0.0067567568,-0.0028,0.0008,0.0010487146,-0.0008968794,-0.001079,-0.002407,0.6689083725756555,0.0,1.1858689849091621,0.008100000000000003,0.0419
1960-11-01,55.54,1.95,3.27,0.5676300191,0.0237,0.0431,0.0508,0.0399,0.026034213,0.0013,0.0,-0.0066,-0.007,0.000668674,-0.0009552783,0.046081,0.039977,0.6217483725756554,0.0,1.138708984909162,0.0076999999999999985,0.0465
1960-12-01,58.11,1.95,3.27,0.5504229651,0.0225,0.0435,0.051,0.038,0.0227613608,0.0016,0.0,0.0279,0.0104,0.0004503055,-0.0013625136,0.048839,0.046597,0.6189903725756555,0.0,1.135950984909162,0.0075,0.010099999999999998
1961-01-01,61.78,1.9467,3.21,0.5229867325,0.0224,0.0432,0.051,0.0404,0.0218153361,0.0019,0.0,-0.0107,0.0148,0.0007411237,-0.0013306273,0.06432,0.063181,0.6018156313130955,-0.0016937412625599446,1.1019509371419245,0.0077999999999999944,0.0511
1961-02-01,63.44,1.9433,3.15,0.5120227163,0.0242,0.0427,0.0507,0.0392,0.0194199043,0.0014,0.0,0.02,0.021,0.0005474594,-0.0012541776,0.032838,0.028612,0.6315495588885207,-0.0017480724245747536,1.1145644528375418,0.008,0.0192
1961-03-01,65.06,1.94,3.09,0.5466798694,0.0239,0.0422,0.0502,0.0397,0.0227375905,0.002,0.0,-0.0037,-0.0029,0.0004149412,-0.0012149657,0.029345,0.027051,0.6333429730752368,-0.0016995858132839992,1.098826090909654,0.008,0.0434
1961-04-01,65.31,1.94,3.07,0.5450044938,0.0229,0.0425,0.0501,0.0391,0.02325925,0.0017,0.0,0.0115,-0.0116,0.0010092086,-0.0015040745,0.004537,0.003843,0.6581509730752367,0.0,1.1171405615991057,0.007599999999999996,0.027600000000000003
1961-05-01,66.56,1.94,3.05,0.5309162935,0.0229,0.0427,0.0501,0.0397,0.0224656554,0.0018,0.0,-0.0046,0.0049,0.0004043434,-0.0014627354,0.023553,0.018924,0.6391349730752367,0.0,1.0915885906193203,0.007399999999999997,0.0443
1961-06-01,64.64,1.94,3.03,0.5408211006,0.0233,0.0433,0.0503,0.0404,0.0224821258,0.002,0.0,-0.0075,-0.008,0.0005489074,-0.0011481273,-0.026673,-0.028725,0.6893609730752367,0.0,1.1352356195212776,0.006999999999999999,0.0479
1961-07-01,66.76,1.9467,3.0367,0.5244056311,0.0224,0.0441,0.0509,0.0404,0.0251796276,0.0018,0.0067114094,0.0035,0.004,0.0006283737,-0.0015422544,0.033795,0.033119,0.6323406313130955,0.003447658237858753,1.0769763994919195,0.0068000000000000005,0.036899999999999995
1961-08-01,68.07,1.9533,3.0433,0.5137928161,0.0239,0.0445,0.0511,0.041,0.0254259102,0.0014,-0.0033333333,-0.0038,-0.0018,0.0004062151,-0.0019986084,0.02473,0.019511,0.644790249928789,0.003384618615693502,1.088212452976265,0.006600000000000002,0.0448
1961-09-01,66.73,1.96,3.05,0.5275167211,0.0228,0.0445,0.0512,0.0403,0.0249633869,0.0017,0.0033444816,0.0129,0.0144,0.0008224996,-0.0022923683,-0.018674,-0.019877,0.6916184732424258,0.0034242233136367872,1.1338155906193204,0.0067000000000000046,0.0274
1961-10-01,68.62,1.98,3.0967,0.5254858507,0.023,0.0442,0.0513,0.04,0.0258359089,0.0019,0.0,0.0071,0.0127,0.0002675088,-0.0020361304,0.028175,0.026791,0.6549218447064439,0.01015237146401804,1.102162028362351,0.007099999999999995,0.0329
1961-11-01,71.32,2.0,3.1433,0.5126108647,0.0248,0.0439,0.0511,0.0404,0.0255706129,0.0015,0.0,-0.002,0.0028,0.0003603902,-0.0020734466,0.045226,0.039324,0.6479211805599453,0.010050335853501458,1.1000472034671582,0.007199999999999998,0.0424
1961-12-01,71.55,2.02,3.19,0.5059222584,0.026,0.0442,0.051,0.0415,0.0223242879,0.0019,0.0,-0.0125,-0.0026,0.0003369015,-0.0022107435,0.004696,0.003465,0.6984015114131134,0.009950330853168099,1.1553249167967532,0.0067999999999999935,0.054000000000000006
1962-01-01,68.84,2.0267,3.25,0.5284285714,0.0272,0.0442,0.0508,0.0419,0.0247213553,0.0024,0.0,-0.0014,0.008,0.0008115307,-0.0022987448,-0.037356,-0.038692,0.7437648545431306,0.0033113431300171303,1.216010996341646,0.006599999999999995,0.0433
1962-02-01,69.96,2.0333,3.31,0.522420733,0.0273,0.0442,0.0507,0.0414,0.0287833809,0.002,0.0033333333,0.0103,0.0052,0.0002650967,-0.0022097278,0.020592,0.016147,0.6890680889341589,0.003251234391028479,1.1763561893889716,0.006499999999999999,0.0311
1962-03-01,69.55,2.04,3.37,0.5457245916,0.0272,0.0439,0.0504,0.0398,0.0240753041,0.002,0.0,0.0253,0.0151,0.0002794921,-0.0028841357,-0.003842,-0.005137,0.7167918078561251,0.003289718921966056,1.2187547443642703,0.006499999999999999,0.014500000000000002
1962-04-01,65.24,2.0467,3.4033,0.5798626246,0.0273,0.0433,0.0502,0.0394,0.0251520924,0.0022,0.0033222591,0.0082,0.0142,0.0010196908,-0.0023948455,-0.061743,-0.062443,0.7779717400032665,0.003278932147141478,1.2864885491412053,0.006900000000000003,0.0312
1962-05-01,59.63,2.0533,3.4367,0.6289943915,0.0269,0.0428,0.05,0.0393,0.0277223552,0.0024,0.0,0.0046,0.0,0.0109148391,-0.0029059114,-0.079847,-0.085499,0.799295254979316,0.0032195149760494424,1.3143587086347683,0.007200000000000005,0.0347
1962-06-01,54.75,2.06,3.47,0.6873574686,0.0273,0.0428,0.0502,0.0401,0.0264554418,0.002,0.0,-0.0076,-0.0026,0.0061611302,-0.0027952766,-0.080669,-0.082222,0.8033749828014898,0.003257727822173817,1.324823593958768,0.007400000000000004,0.0477
1962-07-01,58.23,2.0667,3.49,0.6452260298,0.0292,0.0434,0.0505,0.0412,0.0304859039,0.0027,0.0033112583,-0.0109,-0.0015,0.0018434772,-0.0025626272,0.065203,0.063969,0.6607501322851228,0.0032471494836330272,1.184698736214336,0.007100000000000002,0.0521
1962-08-01,59.12,2.0733,3.51,0.6333103516,0.0282,0.0435,0.0506,0.0401,0.0293287512,0.0023,0.0,0.0187,0.0143,0.0008019519,-0.0027495972,0.021669,0.015803,0.7074725407833213,0.0031884084981985694,1.2339470374777743,0.007100000000000002,0.021399999999999995
1962-09-01,56.27,2.08,3.53,0.6663442606,0.0278,0.0432,0.0503,0.0398,0.0306016141,0.0021,0.00330033,0.0061,0.0089,0.0011769981,-0.0029218017,-0.048816,-0.050259,0.7811838937132266,0.003226352929905252,1.3101138709452054,0.007099999999999995,0.0337
1962-10-01,56.52,2.0967,3.5767,0.654153314,0.0274,0.0428,0.0499,0.0395,0.0280945039,0.0025,0.0,0.0084,0.0068,0.0034521082,-0.0022837634,0.008313,0.006405,0.7320516801690559,0.007996786455829241,1.2661275875955618,0.007100000000000002,0.031100000000000003
1962-11-01,62.26,2.1133,3.6233,0.5941783459,0.0283,0.0425,0.0496,0.0396,0.0248105069,0.002,0.0,0.0021,0.0062,0.0012747828,-0.002819534,0.108268,0.100528,0.6399827067859695,0.007886026616913622,1.1791172127906768,0.007099999999999995,0.037500000000000006
1962-12-01,63.10,2.13,3.67,0.5916270511,0.0287,0.0424,0.0492,0.0395,0.0199680704,0.0023,0.0,0.0035,0.0023,0.0005438823,-0.0027965748,0.015534,0.01404,0.7405879797213336,0.00787127293536416,1.284657662066479,0.0068000000000000005,0.036
1963-01-01,66.20,2.1367,3.6833,0.5649849894,0.0291,0.0421,0.0491,0.0398,0.0171362735,0.0025,0.0,-0.0001,0.0059,0.0006997698,-0.0030502697,0.050367,0.048957,0.7088955827668053,0.0031406030454717015,1.253442089480947,0.006999999999999999,0.039900000000000005
1963-02-01,64.29,2.1433,3.6967,0.5819531179,0.0292,0.0419,0.0489,0.04,0.0132367896,0.0023,0.0,0.0008,0.0023,0.0003921329,-0.0030897221,-0.024189,-0.029164,0.7865356973609497,0.0030841145941443715,1.3316295297860636,0.006999999999999999,0.0392
1963-03-01,66.57,2.15,3.71,0.5875285706,0.0289,0.0419,0.0488,0.0401,0.014380171,0.0023,0.0032894737,0.0009,0.0026,0.0003599355,-0.0029958802,0.036581,0.035156,0.7288868421395714,0.0031211447786216873,1.2744508766193439,0.006900000000000003,0.0392
1963-04-01,69.80,2.1667,3.7533,0.5587292741,0.029,0.0421,0.0487,0.0405,0.0151994274,0.0025,0.0,-0.0012,-0.0051,0.0003221604,-0.0026662205,0.04907,0.048177,0.7241352727305244,0.007737430590952998,1.273565453009327,0.006600000000000002,0.0417
1963-05-01,70.80,2.1833,3.7967,0.5516121932,0.0293,0.0422,0.0485,0.0406,0.014648533,0.0024,0.0,0.0023,0.0048,0.0003036557,-0.0027292359,0.019674,0.013844,0.7611634936869339,0.0076322209564094745,1.3144582683836958,0.0063,0.0383
